sID,sNR,cond,run,block,gtnum,gkind,gcolor,gint,gintVal,gtheButton,gresp,gRT,geval,gpairKind,gpairCorr,gpairRelate,gprevInt
24_F,18,2,6,47,5,0,2,0,0,1,2,935,4,1,4,2,0
24_F,18,2,6,47,6,1,3,2,450,2,2,686,2,2,5,1,0
24_F,18,2,6,47,7,1,1,2,400,1,0,0,1,4,5,1,2
24_F,18,2,6,47,8,0,1,0,0,1,1,696,1,3,1,2,2
24_F,18,2,6,47,9,0,1,0,0,2,2,713,2,1,2,1,0
24_F,18,2,6,47,10,0,1,0,0,2,2,469,1,1,5,3,0
24_F,18,2,6,47,11,0,1,0,0,1,1,734,2,1,2,1,0
24_F,18,2,6,47,12,0,1,0,0,1,1,684,1,1,5,3,0
24_F,18,2,6,48,1,1,2,2,450,2,0,0,1,4,5,1,0
24_F,18,2,6,48,2,0,2,0,0,1,1,740,2,3,2,1,2
24_F,18,2,6,48,3,0,2,0,0,1,1,448,1,1,5,3,0
24_F,18,2,6,48,4,0,2,0,0,1,1,605,1,1,1,2,0
24_F,18,2,6,48,5,0,2,0,0,2,2,669,1,1,1,1,0
24_F,18,2,6,48,6,0,2,0,0,2,2,526,1,1,1,2,0
24_F,18,2,6,48,7,0,2,0,0,1,1,550,1,1,1,1,0
24_F,18,2,6,48,8,1,3,2,500,2,1,564,3,2,4,1,0
24_F,18,2,6,48,9,0,3,0,0,1,2,1635,4,3,5,1,2
24_F,18,2,6,48,10,0,3,0,0,2,2,1110,2,1,5,1,0
24_F,18,2,6,48,11,0,3,0,0,2,2,504,1,1,5,3,0
24_F,18,2,6,48,12,0,3,0,0,1,1,990,2,1,2,1,0
24_F,18,1,7,49,1,0,32899464,0,0,1,1,691,1,3,5,1,99
24_F,18,1,7,49,2,0,32899464,0,0,1,1,493,1,1,1,3,0
24_F,18,1,7,49,3,0,32899464,0,0,2,2,631,1,1,1,1,0
24_F,18,1,7,49,4,0,32899464,0,0,1,2,514,3,1,4,1,0
24_F,18,1,7,49,5,0,32899464,0,0,1,1,674,1,1,5,3,0
24_F,18,1,7,49,6,0,32899464,0,0,2,2,557,1,1,1,1,0
24_F,18,1,7,49,7,0,32899464,0,0,2,2,617,1,1,1,3,0
24_F,18,1,7,49,8,0,32899464,0,0,2,2,389,1,1,1,3,0
24_F,18,1,7,49,9,0,32899464,0,0,2,2,382,1,1,1,3,0
24_F,18,1,7,49,10,0,32899464,0,0,1,1,703,2,1,2,1,0
24_F,18,1,7,49,11,0,32899464,0,0,2,2,580,1,1,5,1,0
24_F,18,1,7,49,12,0,32899464,0,0,1,1,619,1,1,1,1,0
24_F,18,1,7,50,1,0,32899464,0,0,2,2,780,2,3,5,1,0
24_F,18,1,7,50,2,0,32899464,0,0,1,1,556,1,1,5,1,0
24_F,18,1,7,50,3,0,32899464,0,0,1,1,860,2,1,2,2,0
24_F,18,1,7,50,4,0,32899464,0,0,2,2,750,2,1,5,1,0
24_F,18,1,7,50,5,0,32899464,0,0,1,1,609,1,1,5,1,0
24_F,18,1,7,50,6,0,32899464,0,0,2,2,671,1,1,1,1,0
24_F,18,1,7,50,7,0,32899464,0,0,1,1,641,1,1,1,1,0
24_F,18,1,7,50,8,0,32899464,0,0,1,1,588,1,1,1,2,0
24_F,18,1,7,50,9,0,32899464,0,0,1,1,445,1,1,1,3,0
24_F,18,1,7,50,10,0,32899464,0,0,2,2,529,1,1,1,1,0
24_F,18,1,7,50,11,0,32899464,0,0,2,2,446,1,1,1,2,0
24_F,18,1,7,50,12,0,32899464,0,0,2,2,465,1,1,1,2,0
24_F,18,2,7,51,1,1,3,2,300,2,2,820,2,4,5,1,99
24_F,18,2,7,51,2,0,3,0,0,2,2,682,1,3,5,2,2
24_F,18,2,7,51,3,0,3,0,0,1,1,706,2,1,2,1,0
24_F,18,2,7,51,4,1,3,2,250,2,0,0,1,2,5,1,0
24_F,18,2,7,51,5,1,4,2,300,1,0,0,1,4,1,1,2
24_F,18,2,7,51,6,0,4,0,0,2,2,676,1,3,1,1,2
24_F,18,2,7,51,7,0,4,0,0,1,1,657,1,1,1,1,0
24_F,18,2,7,51,8,0,4,0,0,1,1,696,1,1,1,2,0
24_F,18,2,7,51,9,0,4,0,0,2,2,551,1,1,1,1,0
24_F,18,2,7,51,10,0,4,0,0,1,1,591,1,1,1,1,0
24_F,18,2,7,51,11,0,4,0,0,2,2,583,1,1,1,1,0
24_F,18,2,7,51,12,1,4,2,350,1,1,569,2,2,2,1,0
24_F,18,2,7,52,1,0,4,0,0,2,2,1443,2,3,5,1,2
24_F,18,2,7,52,2,1,3,2,300,2,2,543,2,2,5,2,0
24_F,18,2,7,52,3,0,3,0,0,1,1,825,2,3,5,1,2
24_F,18,2,7,52,4,0,3,0,0,2,2,764,2,1,5,1,0
24_F,18,2,7,52,5,0,3,0,0,2,2,670,1,1,5,3,0
24_F,18,2,7,52,6,0,3,0,0,1,1,772,2,1,2,1,0
24_F,18,2,7,52,7,1,3,2,250,2,0,0,1,2,5,1,0
24_F,18,2,7,52,8,0,3,0,0,1,1,834,2,3,2,1,2
24_F,18,2,7,52,9,1,4,2,300,1,0,0,1,2,5,2,0
24_F,18,2,7,52,10,0,4,0,0,1,1,820,2,3,2,2,2
24_F,18,2,7,52,11,0,4,0,0,1,1,551,1,1,5,3,0
24_F,18,2,7,52,12,0,4,0,0,2,2,656,1,1,1,1,0
24_F,18,2,7,53,1,1,3,2,350,2,0,0,1,4,5,1,0
24_F,18,2,7,53,2,0,3,0,0,1,1,978,2,3,2,1,2
24_F,18,2,7,53,3,1,3,2,400,2,0,0,1,2,5,1,0
24_F,18,2,7,53,4,0,3,0,0,1,1,1021,2,3,2,1,2
24_F,18,2,7,53,5,1,4,2,450,1,1,506,2,2,5,3,0
24_F,18,2,7,53,6,1,4,2,400,1,0,0,1,4,5,3,2
24_F,18,2,7,53,7,1,1,2,450,1,0,0,1,4,1,2,2
24_F,18,2,7,53,8,0,1,0,0,1,1,784,2,3,2,2,2
24_F,18,2,7,53,9,0,1,0,0,2,2,644,1,1,5,1,0
24_F,18,2,7,53,10,0,1,0,0,2,2,532,1,1,1,2,0
24_F,18,2,7,53,11,0,1,0,0,2,2,642,1,1,1,2,0
24_F,18,2,7,53,12,1,1,2,500,1,1,666,2,2,2,1,0
24_F,18,2,7,54,1,0,1,0,0,2,2,776,2,3,5,1,2
24_F,18,2,7,54,2,0,1,0,0,1,1,612,1,1,5,1,0
24_F,18,2,7,54,3,1,3,2,450,2,2,609,2,2,2,1,0
24_F,18,2,7,54,4,1,3,2,400,2,2,487,2,4,5,3,2
24_F,18,2,7,54,5,1,4,2,350,1,0,0,1,4,5,1,2
24_F,18,2,7,54,6,1,4,2,400,1,1,628,2,4,2,3,2
24_F,18,2,7,54,7,1,1,2,350,1,0,0,1,4,5,2,2
24_F,18,2,7,54,8,0,1,0,0,2,2,967,2,3,2,1,2
24_F,18,2,7,54,9,0,1,0,0,2,2,445,1,1,5,3,0
24_F,18,2,7,54,10,0,1,0,0,2,2,447,1,1,1,3,0
24_F,18,2,7,54,11,1,1,2,400,1,0,0,1,2,1,1,0
24_F,18,2,7,54,12,0,1,0,0,2,2,560,1,3,1,1,2
24_F,18,1,7,55,1,0,32899464,0,0,2,2,718,2,3,5,1,0
24_F,18,1,7,55,2,0,32899464,0,0,2,2,525,1,1,5,2,0
24_F,18,1,7,55,3,0,32899464,0,0,1,1,667,1,1,1,1,0
24_F,18,1,7,55,4,0,32899464,0,0,1,1,655,1,1,1,3,0
24_F,18,1,7,55,5,0,32899464,0,0,1,1,633,1,1,1,2,0
24_F,18,1,7,55,6,0,32899464,0,0,1,1,425,1,1,1,3,0
24_F,18,1,7,55,7,0,32899464,0,0,2,2,563,1,1,1,1,0
24_F,18,1,7,55,8,0,32899464,0,0,1,1,603,1,1,1,1,0
24_F,18,1,7,55,9,0,32899464,0,0,1,1,567,1,1,1,3,0
24_F,18,1,7,55,10,0,32899464,0,0,2,2,685,1,1,1,1,0
24_F,18,1,7,55,11,0,32899464,0,0,2,2,542,1,1,1,2,0
24_F,18,1,7,55,12,0,32899464,0,0,1,2,503,3,1,4,1,0
24_F,18,1,7,56,1,0,32899464,0,0,1,1,1292,2,3,5,1,0
24_F,18,1,7,56,2,0,32899464,0,0,2,2,709,2,1,5,1,0
24_F,18,1,7,56,3,0,32899464,0,0,2,2,720,2,1,5,3,0
24_F,18,1,7,56,4,0,32899464,0,0,2,2,562,1,1,5,2,0
24_F,18,1,7,56,5,0,32899464,0,0,2,2,621,1,1,1,3,0
24_F,18,1,7,56,6,0,32899464,0,0,1,1,851,2,1,2,1,0
24_F,18,1,7,56,7,0,32899464,0,0,2,2,745,2,1,5,1,0
24_F,18,1,7,56,8,0,32899464,0,0,1,1,794,2,1,5,1,0
24_F,18,1,7,56,9,0,32899464,0,0,1,1,679,1,1,5,2,0
24_F,18,1,7,56,10,0,32899464,0,0,2,2,563,1,1,1,1,0
24_F,18,1,7,56,11,0,32899464,0,0,1,1,597,1,1,1,1,0
24_F,18,1,7,56,12,0,32899464,0,0,2,2,662,1,1,1,1,0
24_F,18,2,8,57,1,0,32899464,0,0,2,2,1068,2,3,5,1,99
24_F,18,2,8,57,2,0,32899464,0,0,2,2,509,1,1,5,2,0
24_F,18,2,8,57,3,0,32899464,0,0,1,1,610,1,1,1,1,0
24_F,18,2,8,57,4,0,32899464,0,0,1,1,388,1,1,1,3,0
24_F,18,2,8,57,5,0,32899464,0,0,1,1,669,1,1,1,2,0
24_F,18,2,8,57,6,0,32899464,0,0,1,1,507,1,1,1,2,0
24_F,18,2,8,57,7,0,32899464,0,0,2,2,888,2,1,2,1,0
24_F,18,2,8,57,8,1,3,2,300,2,2,468,2,2,5,3,0
24_F,18,2,8,57,9,0,3,0,0,2,2,713,2,3,5,2,2
24_F,18,2,8,57,10,1,2,1,250,2,2,442,2,2,5,3,0
24_F,18,2,8,57,11,0,2,0,0,2,2,684,1,3,5,3,1
24_F,18,2,8,57,12,0,2,0,0,2,2,533,1,1,1,2,0
24_F,18,2,8,58,1,0,2,0,0,2,2,791,2,3,5,1,0
24_F,18,2,8,58,2,0,2,0,0,1,1,763,2,1,5,1,0
24_F,18,2,8,58,3,0,2,0,0,1,1,476,1,1,5,2,0
24_F,18,2,8,58,4,0,2,0,0,1,1,463,1,1,1,3,0
24_F,18,2,8,58,5,1,3,2,250,2,2,843,2,2,2,1,0
24_F,18,2,8,58,6,0,3,0,0,2,2,915,2,3,5,3,2
24_F,18,2,8,58,7,0,3,0,0,2,2,900,2,1,5,2,0
24_F,18,2,8,58,8,1,2,1,200,2,2,411,2,2,5,3,0
24_F,18,2,8,58,9,0,2,0,0,1,1,848,2,3,5,1,1
24_F,18,2,8,58,10,0,2,0,0,1,1,513,1,1,5,3,0
24_F,18,2,8,58,11,0,2,0,0,2,2,834,2,1,2,1,0
24_F,18,2,8,58,12,1,1,1,150,1,0,0,1,2,5,1,0
24_F,18,1,8,59,1,0,32899464,0,0,1,1,935,2,3,5,1,99
24_F,18,1,8,59,2,0,32899464,0,0,1,1,444,1,1,5,3,0
24_F,18,1,8,59,3,0,32899464,0,0,1,1,426,1,1,1,3,0
24_F,18,1,8,59,4,0,32899464,0,0,1,1,448,1,1,1,3,0
24_F,18,1,8,59,5,0,32899464,0,0,1,1,409,1,1,1,3,0
24_F,18,1,8,59,6,0,32899464,0,0,1,1,614,1,1,1,2,0
24_F,18,1,8,59,7,0,32899464,0,0,1,1,480,1,1,1,3,0
24_F,18,1,8,59,8,0,32899464,0,0,2,2,705,2,1,2,1,0
24_F,18,1,8,59,9,0,32899464,0,0,2,2,589,1,1,5,2,0
24_F,18,1,8,59,10,0,32899464,0,0,1,1,641,1,1,1,1,0
24_F,18,1,8,59,11,0,32899464,0,0,2,2,812,2,1,2,1,0
24_F,18,1,8,59,12,0,32899464,0,0,1,1,661,1,1,5,1,0
24_F,18,2,8,60,1,1,3,2,200,2,0,0,1,4,5,1,1
24_F,18,2,8,60,2,0,3,0,0,2,2,883,2,3,2,2,2
24_F,18,2,8,60,3,0,3,0,0,2,2,467,1,1,5,3,0
24_F,18,2,8,60,4,0,3,0,0,1,1,790,2,1,2,1,0
24_F,18,2,8,60,5,0,3,0,0,2,2,592,1,1,5,1,0
24_F,18,2,8,60,6,0,3,0,0,1,1,572,1,1,1,1,0
24_F,18,2,8,60,7,0,3,0,0,2,2,949,2,1,2,1,0
24_F,18,2,8,60,8,0,3,0,0,1,1,408,1,1,5,1,0
24_F,18,2,8,60,9,1,2,1,150,2,0,0,1,2,1,1,0
24_F,18,2,8,60,10,1,1,1,200,1,0,0,1,4,1,1,1
24_F,18,2,8,60,11,0,1,0,0,2,1,603,3,3,4,1,1
24_F,18,2,8,60,12,1,4,2,250,1,0,0,1,2,5,1,0
24_F,18,1,8,61,1,0,32899464,0,0,2,2,804,2,3,5,1,0
24_F,18,1,8,61,2,0,32899464,0,0,2,1,634,3,1,5,2,0
24_F,18,1,8,61,3,0,32899464,0,0,2,2,553,1,1,5,2,0
24_F,18,1,8,61,4,0,32899464,0,0,1,1,823,2,1,2,1,0
24_F,18,1,8,61,5,0,32899464,0,0,2,2,558,1,1,5,1,0
24_F,18,1,8,61,6,0,32899464,0,0,2,2,503,1,1,1,3,0
24_F,18,1,8,61,7,0,32899464,0,0,2,2,640,1,1,1,2,0
24_F,18,1,8,61,8,0,32899464,0,0,2,2,458,1,1,1,3,0
24_F,18,1,8,61,9,0,32899464,0,0,1,1,636,1,1,1,1,0
24_F,18,1,8,61,10,0,32899464,0,0,1,1,484,1,1,1,3,0
24_F,18,1,8,61,11,0,32899464,0,0,2,2,674,1,1,1,1,0
24_F,18,1,8,61,12,0,32899464,0,0,1,1,876,2,1,2,1,0
24_F,18,2,8,62,1,1,3,2,300,2,0,0,1,4,5,1,2
24_F,18,2,8,62,2,0,3,0,0,1,1,1226,2,3,2,1,2
24_F,18,2,8,62,3,0,3,0,0,2,2,713,2,1,5,1,0
24_F,18,2,8,62,4,0,3,0,0,2,2,593,1,1,5,3,0
24_F,18,2,8,62,5,0,3,0,0,1,1,680,1,1,1,1,0
24_F,18,2,8,62,6,1,2,1,200,2,0,0,1,2,1,1,0
24_F,18,2,8,62,7,1,1,1,250,1,0,0,1,4,1,1,1
24_F,18,2,8,62,8,1,4,2,350,1,0,0,1,4,1,2,1
24_F,18,2,8,62,9,0,4,0,0,1,1,991,2,3,2,2,2
24_F,18,2,8,62,10,0,4,0,0,2,2,608,1,1,5,1,0
24_F,18,2,8,62,11,1,1,2,400,1,0,0,1,2,1,1,0
24_F,18,2,8,62,12,0,1,0,0,2,2,1047,2,3,2,1,2
24_F,18,1,8,63,1,0,32899464,0,0,2,2,862,2,3,5,1,0
24_F,18,1,8,63,2,0,32899464,0,0,1,1,549,1,1,5,1,0
24_F,18,1,8,63,3,0,32899464,0,0,1,1,642,1,1,1,2,0
24_F,18,1,8,63,4,0,32899464,0,0,2,2,580,1,1,1,1,0
24_F,18,1,8,63,5,0,32899464,0,0,1,1,704,2,1,2,1,0
24_F,18,1,8,63,6,0,32899464,0,0,2,2,591,1,1,5,1,0
24_F,18,1,8,63,7,0,32899464,0,0,1,1,606,1,1,1,1,0
24_F,18,1,8,63,8,0,32899464,0,0,2,2,662,1,1,1,1,0
24_F,18,1,8,63,9,0,32899464,0,0,1,1,460,1,1,1,1,0
24_F,18,1,8,63,10,0,32899464,0,0,1,1,601,1,1,1,2,0
24_F,18,1,8,63,11,0,32899464,0,0,2,2,623,1,1,1,1,0
24_F,18,1,8,63,12,0,32899464,0,0,2,1,640,3,1,4,2,0
24_F,18,1,8,64,1,0,32899464,0,0,2,2,696,1,3,5,1,0
24_F,18,1,8,64,2,0,32899464,0,0,2,2,563,1,1,1,3,0
24_F,18,1,8,64,3,0,32899464,0,0,1,1,655,1,1,1,1,0
24_F,18,1,8,64,4,0,32899464,0,0,2,2,618,1,1,1,1,0
24_F,18,1,8,64,5,0,32899464,0,0,1,1,630,1,1,1,1,0
24_F,18,1,8,64,6,0,32899464,0,0,2,2,585,1,1,1,1,0
24_F,18,1,8,64,7,0,32899464,0,0,2,2,775,2,1,2,2,0
24_F,18,1,8,64,8,0,32899464,0,0,2,2,498,1,1,5,3,0
24_F,18,1,8,64,9,0,32899464,0,0,2,2,403,1,1,1,3,0
24_F,18,1,8,64,10,0,32899464,0,0,2,2,508,1,1,1,2,0
24_F,18,1,8,64,11,0,32899464,0,0,1,1,417,1,1,1,1,0
24_F,18,1,8,64,12,0,32899464,0,0,2,1,405,3,1,4,1,0
25_A,19,1,1,1,1,0,32899464,0,0,2,2,865,2,3,5,1,99
25_A,19,1,1,1,2,0,32899464,0,0,2,2,774,2,1,5,2,0
25_A,19,1,1,1,3,0,32899464,0,0,2,2,622,1,1,5,3,0
25_A,19,1,1,1,4,0,32899464,0,0,2,2,617,1,1,1,2,0
25_A,19,1,1,1,5,0,32899464,0,0,2,2,568,1,1,1,3,0
25_A,19,1,1,1,6,0,32899464,0,0,1,1,652,1,1,1,1,0
25_A,19,1,1,1,7,0,32899464,0,0,1,1,640,1,1,1,3,0
25_A,19,1,1,1,8,0,32899464,0,0,2,2,509,1,1,1,1,0
25_A,19,1,1,1,9,0,32899464,0,0,1,1,659,1,1,1,1,0
25_A,19,1,1,1,10,0,32899464,0,0,1,1,589,1,1,1,2,0
25_A,19,1,1,1,11,0,32899464,0,0,1,1,552,1,1,1,2,0
25_A,19,1,1,1,12,0,32899464,0,0,2,2,543,1,1,1,1,0
25_A,19,2,1,2,1,0,32899488,0,0,1,1,1239,2,3,5,1,99
25_A,19,2,1,2,2,0,32899488,0,0,2,2,562,1,1,5,1,0
25_A,19,2,1,2,3,0,32899488,0,0,2,2,578,1,1,1,2,0
25_A,19,2,1,2,4,0,32899488,0,0,2,2,517,1,1,1,2,0
25_A,19,2,1,2,5,0,32899488,0,0,2,2,480,1,1,1,2,0
25_A,19,2,1,2,6,1,1,2,300,2,2,466,2,2,2,2,0
25_A,19,2,1,2,7,0,1,0,0,1,1,638,1,3,5,1,2
25_A,19,2,1,2,8,1,3,1,250,1,1,442,2,2,2,2,0
25_A,19,2,1,2,9,0,3,0,0,2,2,565,1,3,5,1,1
25_A,19,2,1,2,10,0,3,0,0,1,1,606,1,1,1,1,0
25_A,19,2,1,2,11,1,2,1,200,1,1,570,2,2,2,2,0
25_A,19,2,1,2,12,0,2,0,0,2,2,499,1,3,5,1,1
25_A,19,2,1,3,1,1,1,2,250,2,2,768,2,4,5,1,0
25_A,19,2,1,3,2,1,3,1,150,1,1,681,2,4,5,1,2
25_A,19,2,1,3,3,0,3,0,0,2,2,565,1,3,5,1,1
25_A,19,2,1,3,4,0,3,0,0,2,2,578,1,1,1,2,0
25_A,19,2,1,3,5,0,3,0,0,1,1,724,2,1,2,1,0
25_A,19,2,1,3,6,1,2,1,100,1,0,0,1,2,5,2,0
25_A,19,2,1,3,7,1,4,1,100,2,0,0,1,4,1,1,1
25_A,19,2,1,3,8,0,4,0,0,1,1,557,1,3,1,1,1
25_A,19,2,1,3,9,0,4,0,0,2,2,595,1,1,1,1,0
25_A,19,2,1,3,10,0,4,0,0,2,2,460,1,1,1,3,0
25_A,19,2,1,3,11,1,1,1,150,2,0,0,1,2,1,3,0
25_A,19,2,1,3,12,0,1,0,0,1,1,582,1,3,1,1,1
25_A,19,2,1,4,1,1,1,2,200,2,2,779,2,4,5,1,0
25_A,19,2,1,4,2,0,1,0,0,1,1,656,1,3,5,1,2
25_A,19,2,1,4,3,0,1,0,0,2,2,537,1,1,1,1,0
25_A,19,2,1,4,4,1,3,1,150,1,0,0,1,2,1,1,0
25_A,19,2,1,4,5,1,2,1,200,1,0,0,1,4,1,2,1
25_A,19,2,1,4,6,0,2,0,0,2,2,474,1,3,1,1,1
25_A,19,2,1,4,7,0,2,0,0,1,1,557,1,1,1,1,0
25_A,19,2,1,4,8,0,2,0,0,2,2,473,1,1,1,1,0
25_A,19,2,1,4,9,0,2,0,0,2,2,575,1,1,1,2,0
25_A,19,2,1,4,10,0,2,0,0,1,1,566,1,1,1,1,0
25_A,19,2,1,4,11,0,2,0,0,2,2,723,2,1,2,1,0
25_A,19,2,1,4,12,0,2,0,0,1,1,537,1,1,5,1,0
25_A,19,1,1,5,1,0,32899464,0,0,1,1,927,2,3,5,1,0
25_A,19,1,1,5,2,0,32899464,0,0,2,2,484,1,1,5,1,0
25_A,19,1,1,5,3,0,32899464,0,0,2,2,474,1,1,1,3,0
25_A,19,1,1,5,4,0,32899464,0,0,2,2,509,1,1,1,3,0
25_A,19,1,1,5,5,0,32899464,0,0,2,2,632,1,1,1,2,0
25_A,19,1,1,5,6,0,32899464,0,0,2,2,584,1,1,1,3,0
25_A,19,1,1,5,7,0,32899464,0,0,1,1,569,1,1,1,1,0
25_A,19,1,1,5,8,0,32899464,0,0,1,1,530,1,1,1,3,0
25_A,19,1,1,5,9,0,32899464,0,0,2,2,633,1,1,1,1,0
25_A,19,1,1,5,10,0,32899464,0,0,1,1,867,2,1,2,1,0
25_A,19,1,1,5,11,0,32899464,0,0,1,1,629,1,1,5,2,0
25_A,19,1,1,5,12,0,32899464,0,0,1,1,650,1,1,1,2,0
25_A,19,1,1,6,1,0,32899464,0,0,2,2,684,1,3,5,1,0
25_A,19,1,1,6,2,0,32899464,0,0,1,1,561,1,1,1,1,0
25_A,19,1,1,6,3,0,32899464,0,0,2,2,470,1,1,1,1,0
25_A,19,1,1,6,4,0,32899464,0,0,2,2,552,1,1,1,2,0
25_A,19,1,1,6,5,0,32899464,0,0,2,2,485,1,1,1,3,0
25_A,19,1,1,6,6,0,32899464,0,0,1,1,783,2,1,2,1,0
25_A,19,1,1,6,7,0,32899464,0,0,1,1,518,1,1,5,2,0
25_A,19,1,1,6,8,0,32899464,0,0,1,1,549,1,1,1,2,0
25_A,19,1,1,6,9,0,32899464,0,0,2,2,711,2,1,2,1,0
25_A,19,1,1,6,10,0,32899464,0,0,2,2,590,1,1,5,3,0
25_A,19,1,1,6,11,0,32899464,0,0,2,2,656,1,1,1,3,0
25_A,19,1,1,6,12,0,32899464,0,0,2,2,826,2,1,2,2,0
25_A,19,2,1,7,1,0,2,0,0,1,1,1162,2,3,5,1,0
25_A,19,2,1,7,2,0,2,0,0,2,2,506,1,1,5,1,0
25_A,19,2,1,7,3,0,2,0,0,1,1,645,1,1,1,1,0
25_A,19,2,1,7,4,0,2,0,0,1,1,623,1,1,1,3,0
25_A,19,2,1,7,5,1,1,2,150,2,2,619,2,2,2,1,0
25_A,19,2,1,7,6,0,1,0,0,2,2,521,1,3,5,3,2
25_A,19,2,1,7,7,0,1,0,0,1,1,634,1,1,1,1,0
25_A,19,2,1,7,8,1,3,1,200,1,0,0,1,2,1,3,0
25_A,19,2,1,7,9,1,2,1,250,1,1,520,2,4,2,2,1
25_A,19,2,1,7,10,1,4,1,200,2,2,746,2,4,5,1,1
25_A,19,2,1,7,11,1,1,1,150,2,0,0,1,4,5,2,1
25_A,19,2,1,7,12,0,1,0,0,2,1,538,3,3,4,2,1
25_A,19,1,1,8,1,0,32899464,0,0,2,2,696,1,3,5,1,0
25_A,19,1,1,8,2,0,32899464,0,0,1,1,595,1,1,1,1,0
25_A,19,1,1,8,3,0,32899464,0,0,2,2,629,1,1,1,1,0
25_A,19,1,1,8,4,0,32899464,0,0,2,2,614,1,1,1,2,0
25_A,19,1,1,8,5,0,32899464,0,0,2,2,511,1,1,1,2,0
25_A,19,1,1,8,6,0,32899464,0,0,1,1,600,1,1,1,1,0
25_A,19,1,1,8,7,0,32899464,0,0,1,1,787,2,1,2,3,0
25_A,19,1,1,8,8,0,32899464,0,0,1,1,640,1,1,5,3,0
25_A,19,1,1,8,9,0,32899464,0,0,2,2,666,1,1,1,1,0
25_A,19,1,1,8,10,0,32899464,0,0,2,2,714,2,1,2,2,0
25_A,19,1,1,8,11,0,32899464,0,0,1,1,1326,2,1,5,1,0
25_A,19,1,1,8,12,0,32899464,0,0,1,1,669,1,1,5,2,0
25_A,19,2,2,9,1,0,32899464,0,0,2,2,748,2,3,5,1,99
25_A,19,2,2,9,2,1,2,2,300,1,1,554,2,2,5,1,0
25_A,19,2,2,9,3,1,1,2,250,2,2,458,2,4,5,1,2
25_A,19,2,2,9,4,0,1,0,0,2,2,547,1,3,5,3,2
25_A,19,2,2,9,5,0,1,0,0,1,1,670,1,1,1,1,0
25_A,19,2,2,9,6,0,1,0,0,1,1,471,1,1,1,3,0
25_A,19,2,2,9,7,0,1,0,0,2,2,524,1,1,1,1,0
25_A,19,2,2,9,8,0,1,0,0,1,1,606,1,1,1,1,0
25_A,19,2,2,9,9,0,1,0,0,2,2,526,1,1,1,1,0
25_A,19,2,2,9,10,0,1,0,0,1,1,637,1,1,1,1,0
25_A,19,2,2,9,11,0,1,0,0,1,1,510,1,1,1,3,0
25_A,19,2,2,9,12,0,1,0,0,1,1,462,1,1,1,3,0
25_A,19,2,2,10,1,0,1,0,0,1,1,856,2,3,5,1,0
25_A,19,2,2,10,2,0,1,0,0,1,2,533,3,1,5,2,0
25_A,19,2,2,10,3,0,1,0,0,2,2,546,1,1,5,1,0
25_A,19,2,2,10,4,1,2,2,200,1,0,0,1,2,1,1,0
25_A,19,2,2,10,5,0,2,0,0,2,2,492,1,3,1,1,2
25_A,19,2,2,10,6,1,1,2,250,2,2,524,2,2,2,3,0
25_A,19,2,2,10,7,1,2,1,250,1,0,0,1,4,5,1,2
25_A,19,2,2,10,8,0,2,0,0,1,1,768,2,3,2,3,1
25_A,19,2,2,10,9,0,2,0,0,1,1,545,1,1,5,2,0
25_A,19,2,2,10,10,0,2,0,0,2,2,637,1,1,1,1,0
25_A,19,2,2,10,11,0,2,0,0,1,1,714,2,1,2,1,0
25_A,19,2,2,10,12,1,4,1,250,2,0,0,1,2,5,1,0
25_A,19,2,2,11,1,0,4,0,0,1,1,869,2,3,5,1,1
25_A,19,2,2,11,2,0,4,0,0,1,1,650,1,1,5,2,0
25_A,19,2,2,11,3,0,4,0,0,2,2,611,1,1,1,1,0
25_A,19,2,2,11,4,1,2,2,200,1,0,0,1,2,1,1,0
25_A,19,2,2,11,5,0,2,0,0,2,2,742,2,3,2,1,2
25_A,19,2,2,11,6,0,2,0,0,2,2,541,1,1,5,3,0
25_A,19,2,2,11,7,1,1,2,250,2,2,566,2,2,2,2,0
25_A,19,2,2,11,8,1,2,1,300,1,0,0,1,4,5,1,2
25_A,19,2,2,11,9,1,4,1,300,2,2,653,2,4,2,1,1
25_A,19,2,2,11,10,0,4,0,0,1,1,654,1,3,5,1,1
25_A,19,2,2,11,11,0,4,0,0,2,2,683,1,1,1,1,0
25_A,19,2,2,11,12,0,4,0,0,1,1,849,2,1,2,1,0
25_A,19,1,2,12,1,0,32899464,0,0,1,0,0,5,3,5,1,99
25_A,19,1,2,12,2,0,32899464,0,0,2,0,0,5,1,5,1,0
25_A,19,1,2,12,3,0,32899464,0,0,1,1,1907,2,1,5,1,0
25_A,19,1,2,12,4,0,32899464,0,0,1,1,527,1,1,5,3,0
25_A,19,1,2,12,5,0,32899464,0,0,2,2,671,1,1,1,1,0
25_A,19,1,2,12,6,0,32899464,0,0,1,1,663,1,1,1,1,0
25_A,19,1,2,12,7,0,32899464,0,0,1,1,726,2,1,2,2,0
25_A,19,1,2,12,8,0,32899464,0,0,1,1,533,1,1,5,2,0
25_A,19,1,2,12,9,0,32899464,0,0,1,1,568,1,1,1,3,0
25_A,19,1,2,12,10,0,32899464,0,0,2,2,657,1,1,1,1,0
25_A,19,1,2,12,11,0,32899464,0,0,1,1,648,1,1,1,1,0
25_A,19,1,2,12,12,0,32899464,0,0,1,2,742,4,1,4,2,0
25_A,19,1,2,13,1,0,32899464,0,0,1,1,925,2,3,5,1,0
